From	To
ENSG00000215717	A0ACI8UHI3
ENSG00000215784	Q6L9T8
ENSG00000215784	A0ACI8TW07
ENSG00000216490	P13284
ENSG00000216490	A0ACI8RYK9
ENSG00000216490	A0ACI8VLW3
ENSG00000216490	A0ACI8VLW7
ENSG00000216490	M0QZG3
ENSG00000216937	Q96M83
ENSG00000216937	A0A096LNG8
ENSG00000216937	A0A0A6YYA4
ENSG00000216937	A0A1B0GWZ1
ENSG00000216937	A0A1W2PNE7
ENSG00000216937	F6TD68
ENSG00000216937	F6VRG1
ENSG00000216937	F6VZ07
ENSG00000217442	A1L190
ENSG00000217555	Q9UBR5
ENSG00000217555	E9PLU7
ENSG00000217930	Q9Y3D7
ENSG00000217930	A0A0B4J298
ENSG00000217930	A0ACI8SJX1
ENSG00000217930	A0ACI8SJX8
ENSG00000217930	A0ACI8SK11
ENSG00000217930	A0ACI8SK23
ENSG00000217930	A0ACI8SK24
ENSG00000217930	A0ACI8SK29
ENSG00000217930	A0ACI8SK58
ENSG00000217930	A0ACI8SK65
ENSG00000217930	A0ACI8SK86
ENSG00000217930	I3L0X9
ENSG00000217930	I3L1K9
ENSG00000217930	I3L1U7
ENSG00000217930	I3L3G8
ENSG00000217930	I3L3T0
ENSG00000219200	Q6P5S7
ENSG00000219200	A0A087WSZ8
ENSG00000219200	A0A0C4DH85
ENSG00000219200	A0A0C4DH89
ENSG00000219200	F8W1G5
ENSG00000219200	H0YIM4
ENSG00000219200	H0YIU3
ENSG00000219545	C9J7I0
ENSG00000219545	A0A1B0GUC2
ENSG00000219545	A0A1B0GWD2
ENSG00000219545	A0A1W2PNU7
ENSG00000219545	A0A1W2PP33
ENSG00000219545	A0ACI8UM12
ENSG00000220205	P63027
ENSG00000220205	A0AA34QW14
ENSG00000220205	A0ACI8S3S4
ENSG00000220205	F8WCA0
ENSG00000220205	J3QRU4
ENSG00000220205	K7ENK9
ENSG00000221813	O95007
ENSG00000221818	Q9HAK2
ENSG00000221818	A0ACI8SA34
ENSG00000221818	A0ACI8VBC9
ENSG00000221818	J3KQ27
ENSG00000221821	Q5I0X4
ENSG00000221823	P63098
ENSG00000221823	D3YTA9
ENSG00000221823	F6U1T9
ENSG00000221829	O15287
ENSG00000221829	A0A8Q3SJ04
ENSG00000221829	A0A8Q3WLH9
ENSG00000221829	A0A8Q3WMK6
ENSG00000221829	A0ACI8QGY7
ENSG00000221829	A0ACI8RCM2
ENSG00000221829	A0ACI8REK9
ENSG00000221829	A0ACI8S4K0
ENSG00000221829	A0ACI8U1W7
ENSG00000221829	A0ACI8V318
ENSG00000221829	A0ACI8V333
ENSG00000221829	A0ACI8V355
ENSG00000221829	A0ACI8V362
ENSG00000221829	A0ACI8V386
ENSG00000221829	A0ACI8V388
ENSG00000221829	C9JSE3
ENSG00000221829	F8WC08
ENSG00000221837	P60411
ENSG00000221838	O00189
ENSG00000221838	A0AAQ5BGV5
ENSG00000221838	A0AAQ5BGV6
ENSG00000221838	A0AAQ5BGY1
ENSG00000221838	A0AAQ5BGY3
ENSG00000221838	A0AAQ5BGY4
ENSG00000221838	A0AAQ5BGY5
ENSG00000221838	A0AAQ5BGZ1
ENSG00000221838	A0AAQ5BH08
ENSG00000221838	A0ACI8SFQ5
ENSG00000221838	A0ACI8SYK6
ENSG00000221838	A0ACI8SYV2
ENSG00000221838	A0ACI8VKU1
ENSG00000221838	A0ACI8VKU2
ENSG00000221838	A0ACI8VKV5
ENSG00000221838	A0ACI8VKW1
ENSG00000221838	A0ACI8VKW3
ENSG00000221838	A0ACI8VKW6
ENSG00000221838	A0ACI8VKY4
ENSG00000221838	C9JC87
ENSG00000221838	C9JMG3
ENSG00000221838	C9JWL4
ENSG00000221838	F8WCC5
ENSG00000221838	F8WCR6
ENSG00000221838	F8WDR3
ENSG00000221838	H7BZV3
ENSG00000221838	H7C0A0
ENSG00000221852	Q9BYS1
ENSG00000221855	P59536
ENSG00000221859	P60014
ENSG00000221864	P59991
ENSG00000221867	P43357
ENSG00000221867	E7EMU0
ENSG00000221880	Q8IUG1
ENSG00000221886	Q8IZ13
ENSG00000221909	Q8TCP9
ENSG00000221909	J3QT35
ENSG00000221946	P58549
ENSG00000221946	A0ACI8QRY4
ENSG00000221946	A0ACI8TSH2
ENSG00000221946	A0ACI8VKT3
ENSG00000221946	A0ACI8VL16
ENSG00000221946	A0ACI8VLF3
ENSG00000221946	K7EKU3
ENSG00000221946	K7ENE8
ENSG00000221955	A0AV02
ENSG00000221955	A0ACI8R2B4
ENSG00000221955	A0ACI8RRD2
ENSG00000221955	A0ACI8RTL8
ENSG00000221955	A0ACI8SBP7
ENSG00000221955	A0ACI8TLR5
ENSG00000221955	A0ACI8TLU6
ENSG00000221955	A0ACI8TM97
ENSG00000221955	A0ACI8TMA0
ENSG00000221955	A0ACI8TMB5
ENSG00000221955	A0ACI8TME1
ENSG00000221955	C9IZN2
ENSG00000221955	H7C5B1
ENSG00000221955	H7C5L2
ENSG00000221963	Q9BWW8
ENSG00000221968	Q9Y5Q0
ENSG00000221968	A0ACI8Q5S2
ENSG00000221968	A0ACI8QPJ3
ENSG00000221968	A0ACI8R284
ENSG00000221968	A0ACI8RA81
ENSG00000221968	A0ACI8RYA8
ENSG00000221968	A0ACI8U002
ENSG00000221968	A0ACI8U0H9
ENSG00000221968	A0ACI8U0S5
ENSG00000221968	A0ACI8U0W5
ENSG00000221968	A0ACI8VNK5
ENSG00000221968	A0ACI8VNL7
ENSG00000221968	A0ACI8VQA5
ENSG00000221968	A0ACI8VQB5
ENSG00000221968	A0ACI8VQF9
ENSG00000221968	A0ACI8VQG6
ENSG00000221968	A0ACI8VQJ0
ENSG00000221968	A0ACI8VQP5
ENSG00000221968	E9PKP8
ENSG00000221968	E9PPZ4
ENSG00000221968	E9PQC2
ENSG00000221968	E9PS00
ENSG00000221968	H0YCN1
ENSG00000221968	H0YED5
ENSG00000221978	Q96S94
ENSG00000221978	A0ACI8PBP4
ENSG00000221978	A0ACI8PXZ3
ENSG00000221978	A0ACI8Q6U5
ENSG00000221978	A0ACI8QQD4
ENSG00000221978	A0ACI8RQ67
ENSG00000221978	A0ACI8TRX5
ENSG00000221978	A0ACI8TRY0
ENSG00000221978	A0ACI8TS21
ENSG00000221978	A0ACI8U7J3
ENSG00000221978	C9J148
ENSG00000221978	J3KRL1
ENSG00000221978	J3QSH2
ENSG00000221983	P62987
ENSG00000221983	A0ACI8RSJ6
ENSG00000221983	A0ACI8T383
ENSG00000221983	A0ACI8T3F9
ENSG00000221983	A0ACI8UDI4
ENSG00000221983	M0R1M6
ENSG00000221983	M0R1V7
ENSG00000221983	M0R2S1
ENSG00000221986	A2RUH7
ENSG00000221986	A0ACI8VHS6
ENSG00000221986	A0ACI8VHT7
ENSG00000222011	Q8N0U4
ENSG00000222011	A0ACI8PYP9
ENSG00000222011	A0ACI8QES8
ENSG00000222011	A0ACI8RB17
ENSG00000222011	A0ACI8RCV6
ENSG00000222011	A0ACI8S3L1
ENSG00000222011	A0ACI8UKA1
ENSG00000222011	A0ACI8UKB7
ENSG00000222011	C9JFL0
ENSG00000222011	F8WFC0
ENSG00000222028	A5LHX3
ENSG00000222046	A2VCK2
ENSG00000222046	A0ACI8SGQ7
ENSG00000223501	Q8N1B4
ENSG00000223501	A0ACI8PIJ1
ENSG00000223501	A0ACI8PT27
ENSG00000223501	A0ACI8QIJ7
ENSG00000223501	A0ACI8QSJ1
ENSG00000223501	A0ACI8RA00
ENSG00000223501	A0ACI8RRF5
ENSG00000223501	A0ACI8RZR9
ENSG00000223501	A0ACI8T0I6
ENSG00000223501	A0ACI8UTC6
ENSG00000223501	A0ACI8UTD3
ENSG00000223501	A0ACI8UTE6
ENSG00000223501	E9PI03
ENSG00000223547	Q08AG5
ENSG00000223547	F8VS19
ENSG00000223547	F8WE48
ENSG00000223572	P12532
ENSG00000223572	A0ACI8RZD9
ENSG00000223572	A0ACI8SA76
ENSG00000223572	A0ACI8TPB4
ENSG00000223572	A0ACI8TPC8
ENSG00000223572	A0ACI8TS20
ENSG00000223572	A0ACI8UFL6
ENSG00000223572	C9J8F6
ENSG00000223572	C9JT96
ENSG00000223572	F8WCN3
ENSG00000223572	F8WDP9
ENSG00000223609	P02042
ENSG00000223609	C9JRG0
ENSG00000223609	E9PEW8
ENSG00000223609	E9PFT6
ENSG00000223638	A6NLU0
ENSG00000223865	P04440
ENSG00000223865	A0A0G2JII1
ENSG00000223865	A0AAQ5BI07
ENSG00000223865	A0AAQ5BI18
ENSG00000223865	A0AAQ5BI78
ENSG00000223865	A0ACI8R426
ENSG00000223865	A0ACI8VE41
ENSG00000223865	H0Y5P2
ENSG00000223865	H0Y7G7
ENSG00000223953	Q9BXJ0
ENSG00000223953	A0A0U1RQW5
ENSG00000224440	A0A1B0GTR3
ENSG00000224440	P0DPH9
ENSG00000224470	P0C7T5
ENSG00000224659	A6NER3
ENSG00000224916	P55056
ENSG00000224916	K7ER74
ENSG00000225697	Q9BXS9
ENSG00000225697	A0A0C4DFT5
ENSG00000225697	A0ACI8PYU3
ENSG00000225697	A0ACI8QEY3
ENSG00000225697	A0ACI8RB58
ENSG00000225697	A0ACI8RCZ6
ENSG00000225697	A0ACI8S3N3
ENSG00000225697	A0ACI8SJA0
ENSG00000225697	A0ACI8SJC3
ENSG00000225697	A0ACI8SJD6
ENSG00000225697	A0ACI8SJD7
ENSG00000225697	A0ACI8SJD9
ENSG00000225697	A0ACI8SJE0
ENSG00000225697	A0ACI8SJE8
ENSG00000225697	A0ACI8SJF0
ENSG00000225697	A0ACI8SJF7
ENSG00000225697	A0ACI8V477
ENSG00000225697	A0ACI8V4I6
ENSG00000225697	A0ACI8V4T9
ENSG00000225697	C9J6Y3
ENSG00000225697	C9JKR6
ENSG00000225697	F8W9I8
ENSG00000225697	G3XAC1
ENSG00000225697	H7BZ36
ENSG00000225697	H7BZB1
ENSG00000225697	H7BZJ6
ENSG00000225697	H7C291
ENSG00000225921	Q9UMY1
ENSG00000225921	A0ACI8PST4
ENSG00000225921	H7C2B1
ENSG00000225950	P34130
ENSG00000225950	M0R0X2
ENSG00000226742	C9JCN9
ENSG00000226742	A0ACI8RCR7
ENSG00000226742	A0ACI8S2G5
ENSG00000226742	K7ENV5
ENSG00000226941	Q15415
ENSG00000226979	P01374
ENSG00000227151	P86478
ENSG00000227151	P86479
ENSG00000227151	P86480
ENSG00000227151	P86481
ENSG00000227151	P86496
ENSG00000227234	Q9NS25
ENSG00000227471	C9JRZ8
ENSG00000227500	Q969E2
ENSG00000227500	A0A087WU01
ENSG00000227500	A0A087WVT5
ENSG00000227500	A0A087WYP4
ENSG00000227500	C9JWM2
ENSG00000227500	K7EJJ4
ENSG00000228075	Q8IYS8
ENSG00000228083	P01570
ENSG00000228474	P0C6T2
ENSG00000228623	P0CG24
ENSG00000228727	Q5SSQ6
ENSG00000228727	A0ACI8TE51
ENSG00000228927	P0CV98
ENSG00000228927	P0CW01
ENSG00000228927	A0A1W2PPS3
ENSG00000228927	F2Z2I4
ENSG00000229117	P62945
ENSG00000229117	A0ACI8UFD2
ENSG00000229183	P0DJD7
ENSG00000229183	F5GXL4
ENSG00000229183	F5H0H6
ENSG00000229544	Q9UD57
ENSG00000229665	P86478
ENSG00000229665	P86479
ENSG00000229665	P86480
ENSG00000229665	P86481
ENSG00000229665	P86496
ENSG00000229809	P0C7X2
ENSG00000229809	A0ACI8R518
ENSG00000229809	A0ACI8RJH9
ENSG00000229809	A0ACI8RY84
ENSG00000229809	H3BR26
ENSG00000229809	H3BR45
ENSG00000229809	H3BTK8
ENSG00000229972	P0C7M6
ENSG00000229972	A0A590UJG8
ENSG00000229972	F2Z334
ENSG00000230124	Q9BR61
ENSG00000230124	A0A2R8Y544
ENSG00000230124	A0ACI8QA72
ENSG00000230124	A0ACI8R458
ENSG00000230124	A0ACI8RMP6
ENSG00000230124	A0ACI8RQM3
ENSG00000230124	A0ACI8TYU8
ENSG00000230124	A0ACI8TZ13
ENSG00000230124	A0ACI8TZ47
ENSG00000230124	A0ACI8UUM1
ENSG00000230178	Q6IEY1
ENSG00000230522	Q8NHZ7
ENSG00000230601	A0A1B0GUV7
ENSG00000230601	A0A1B0GUM3
ENSG00000230657	A0ACI8QPL9
ENSG00000230657	A0ACI8QW46
ENSG00000230657	E7EXA8
ENSG00000230657	E9PAL0
ENSG00000230989	O75506
ENSG00000230989	A0A8I5KTJ3
ENSG00000230989	A0A8I5KYC9
ENSG00000231192	A6NKK0
ENSG00000231256	B2RV13
ENSG00000231256	K7ER76
ENSG00000231274	P0C264
ENSG00000231274	A0ACI8UVJ4
ENSG00000231274	K7EP79
ENSG00000231389	P20036
ENSG00000231389	A0ACI8SIE2
ENSG00000231389	A0ACI8SIF6
ENSG00000231389	F6V115
ENSG00000231389	H0Y6F8
ENSG00000231389	J3KQ99
ENSG00000231824	P0CW23
ENSG00000231824	J3KS16
ENSG00000231852	P08686
ENSG00000231852	A0ACI8V3C6
ENSG00000231852	A0ACI8V3D3
ENSG00000231852	A0ACI8V3E4
ENSG00000231852	A0ACI8V3Y4
ENSG00000231852	A0ACI8V6N6
ENSG00000231852	A0ACI8V6Q1
ENSG00000231852	A0ACI8V765
ENSG00000231852	A0ACI8V771
ENSG00000231852	A0ACI8V8V9
ENSG00000231852	A0ACI8V8W0
ENSG00000231852	A0ACI8V8W8
ENSG00000231852	A0ACI8V903
ENSG00000231852	E7EN87
ENSG00000231852	E7ERT7
ENSG00000231852	E7EVC0
ENSG00000231852	F8WBR4
ENSG00000231861	Q8NHB8
ENSG00000231887	A0A087WV42
ENSG00000231887	A0A087WYF5
ENSG00000231887	A0A087WYT0
ENSG00000231887	A0ABJ7H8B7
ENSG00000231989	Q6NXS1
ENSG00000232119	Q9ULC4
ENSG00000232119	A0ACI8R2H4
ENSG00000232119	A0ACI8TZ55
ENSG00000232119	A0ACI8TZ69
ENSG00000232119	A0ACI8U043
ENSG00000232119	A0ACI8U0S8
ENSG00000232119	A0ACI8U0W3
ENSG00000232119	A0ACI8U120
ENSG00000232258	B3SHH9
ENSG00000232258	A0A096LNY9
ENSG00000232258	H3BM71
ENSG00000232810	P01375
ENSG00000232810	A0A8V8TNL2
ENSG00000233436	B2RXH4
ENSG00000233436	E9PRF5
ENSG00000233608	Q8WVJ9
ENSG00000233816	A0A087WWS6
ENSG00000233822	Q99877
ENSG00000233822	U3KQK0
ENSG00000233927	P62857
ENSG00000233927	A0ACI8TIV4
ENSG00000233927	A0ACI8TIY7
ENSG00000234127	Q12899
ENSG00000234127	A0ACI8PHR3
ENSG00000234127	A0ACI8PL97
ENSG00000234127	A0ACI8VDS0
ENSG00000234127	A2AE48
ENSG00000234127	A2AE50
ENSG00000234127	Q5SPU2
ENSG00000234278	P86478
ENSG00000234278	P86479
ENSG00000234278	P86480
ENSG00000234278	P86481
ENSG00000234278	P86496
ENSG00000234414	P0DJD3
ENSG00000234414	F2Z2U1
ENSG00000234602	D6RGH6
ENSG00000234602	I6L8E2
ENSG00000234616	O75564
ENSG00000234616	A0A087WZD9
ENSG00000234906	P02655
ENSG00000234906	A0ACI8QLB9
ENSG00000234906	A0ACI8RMI3
ENSG00000234906	A0ACI8S1U1
ENSG00000234906	A0ACI8S9B7
ENSG00000234906	K7EJ31
ENSG00000234906	V9GYJ8
ENSG00000234906	V9GZ01
ENSG00000235169	B2RUZ4
ENSG00000235169	A0A2R8Y7R4
ENSG00000235169	H3BS66
ENSG00000235568	Q8NET5
ENSG00000235568	A0ACI8VHM4
ENSG00000235699	A0A1B0GTR3
ENSG00000235699	P0DPH9
ENSG00000235750	Q15053
ENSG00000235750	A0A384DVV8
ENSG00000235961	P0CW24
ENSG00000236104	O15209
ENSG00000236104	A2AB93
ENSG00000236362	O76087
ENSG00000236362	P0CL80
ENSG00000236362	P0CL81
ENSG00000236362	P0CL82
ENSG00000236424	P0CV98
ENSG00000236424	P0CW01
ENSG00000236424	F2Z2I4
ENSG00000236699	Q9NXL2
ENSG00000237110	Q96RI9
ENSG00000237190	Q96HQ2
ENSG00000237289	P12532
ENSG00000237289	A0ACI8RZD9
ENSG00000237289	A0ACI8SA76
ENSG00000237289	A0ACI8TS20
ENSG00000237289	A0ACI8TSU6
ENSG00000237289	A0ACI8U8X7
ENSG00000237289	C9J6W7
ENSG00000237289	C9J995
ENSG00000237289	C9JFS8
ENSG00000237289	C9JJX8
ENSG00000237289	C9JSQ1
ENSG00000237289	F8WCN3
ENSG00000237289	F8WFC7
ENSG00000237441	O15211
ENSG00000237441	A0ACI8R563
ENSG00000237441	A0ACI8RYJ4
ENSG00000237441	A0ACI8S245
ENSG00000237441	A0ACI8S9R4
ENSG00000237441	A0ACI8SFY2
ENSG00000237441	A0ACI8SHA7
ENSG00000237441	A0ACI8SMV1
ENSG00000237441	A0ACI8VHH8
ENSG00000237441	A0ACI8VHL3
ENSG00000237441	A0ACI8VHM1
ENSG00000237441	A0ACI8VHM7
ENSG00000237441	A0ACI8VHM8
ENSG00000237441	A0ACI8VHN0
ENSG00000237441	A0ACI8VHN3
ENSG00000237441	A0ACI8VHP0
ENSG00000237441	A2AB89
ENSG00000237541	P01906
ENSG00000237651	A8MZ97
ENSG00000237651	A0A087WXS6
ENSG00000237651	A0A087X1C3
ENSG00000237651	C9JBF1
ENSG00000237651	F8VY72
ENSG00000239264	Q8NBS9
ENSG00000239264	A0ACI8TQT0
ENSG00000239264	A0ACI8TRD6
ENSG00000239264	A0ACI8UGU0
ENSG00000239282	Q8WTX7
ENSG00000239282	A0ACI8PI85
ENSG00000239282	A0ACI8QS41
ENSG00000239282	A0ACI8RR53
ENSG00000239282	A0ACI8UU75
ENSG00000239282	A0ACI8UU83
ENSG00000239282	A0ACM8R381
ENSG00000239282	B7WPJ3
ENSG00000239282	F2Z2C1
ENSG00000239282	F2Z3I9
ENSG00000239282	F8WD52
ENSG00000239306	Q96PK6
ENSG00000239306	A0ACI8TUB3
ENSG00000239306	B8ZZ74
ENSG00000239306	F8WDX3
ENSG00000239474	O60662
ENSG00000239474	A0ACI8UH69
ENSG00000239474	A0ACI8UHK2
ENSG00000239474	A0ACI8UHM5
ENSG00000239474	A0ACI8UHN7
ENSG00000239605	Q8N801
ENSG00000239605	H7C3W9
ENSG00000239672	P15531
ENSG00000239672	A0ACI8SJT9
ENSG00000239672	A0ACI8SJZ0
ENSG00000239672	A0ACI8SK02
ENSG00000239672	A0ACI8SK38
ENSG00000239672	A0ACI8SK41
ENSG00000239672	C9K028
ENSG00000239672	E5RHP0
ENSG00000239672	E7ERL0
ENSG00000239697	O43508
ENSG00000239697	A0A8V8TP82
ENSG00000239697	A0A8V8TPL4
ENSG00000239697	A0A8V8TPR7
ENSG00000239697	A0A8V8TPS2
ENSG00000239697	A0A8V8TQJ4
ENSG00000239697	A0A8V8TQK2
ENSG00000239697	A0A8V8TQX4
ENSG00000239697	A0ACI8UH50
ENSG00000239697	F8W6U2
ENSG00000239704	Q8N9R6
ENSG00000239779	Q96G27
ENSG00000239779	A0ACI8QEF5
ENSG00000239779	A0ACI8QI74
ENSG00000239779	A0ACI8TD73
ENSG00000239779	A0ACI8TD80
ENSG00000239779	A0ACI8TDF2
ENSG00000239779	A0ACI8TDG5
ENSG00000239779	A0ACI8TDM3
ENSG00000239779	A8MX15
ENSG00000239779	B8ZZ95
ENSG00000239779	C9JLM6
ENSG00000239857	Q7L5D6
ENSG00000239857	A0ACI8QQ02
ENSG00000239857	A0ACI8SYJ2
ENSG00000239857	A0ACI8SYK1
ENSG00000239857	A0ACI8SYN8
ENSG00000239857	A0ACI8UXU8
ENSG00000239857	A0ACI8UXW0
ENSG00000239857	C9JHN8
ENSG00000239857	C9JPA8
ENSG00000239857	C9JY46
ENSG00000239886	Q9BYQ4
ENSG00000240021	Q5T0J7
ENSG00000240021	E5RIH0
ENSG00000240021	Q5T0J5
ENSG00000240021	Q5T0K0
ENSG00000240045	P0DN84
ENSG00000240065	P28065
ENSG00000240065	A0ACI8RJ83
ENSG00000240065	A0ACI8S0T2
ENSG00000240065	A2ACR0
ENSG00000240065	A2ACR1
ENSG00000240247	P59665
ENSG00000240303	Q709F0
ENSG00000240303	A0ACI8PW86
ENSG00000240303	A0ACI8Q7K3
ENSG00000240303	A0ACI8QKY2
ENSG00000240303	A0ACI8R0X5
ENSG00000240303	A0ACI8RKG1
ENSG00000240303	A0ACI8RX41
ENSG00000240303	A0ACI8TG51
ENSG00000240303	A0ACI8VEV2
ENSG00000240303	A0ACI8VF05
ENSG00000240303	A0ACI8VFY5
ENSG00000240303	D6RDI8
ENSG00000240303	F8WEV0
ENSG00000240303	H0Y9C6
ENSG00000240344	Q9H2H8
ENSG00000240344	A0A9L9PX21
ENSG00000240344	A0A9L9PXN9
ENSG00000240344	A0A9L9PY51
ENSG00000240344	A0ACI8SVH0
ENSG00000240344	B8ZZ77
ENSG00000240344	C9J4N2
ENSG00000240344	C9K058
ENSG00000240344	F8WC82
ENSG00000240344	H7BZ14
ENSG00000240386	Q5T754
ENSG00000240432	Q3SY46
ENSG00000240505	O14836
ENSG00000240505	E7ER05
ENSG00000240505	J3QR67
ENSG00000240583	P29972
ENSG00000240583	A0A494C115
ENSG00000240583	A0A494C1U4
ENSG00000240583	A0ACI8PQD6
ENSG00000240583	A0ACI8RI38
ENSG00000240583	A0ACI8S4Z1
ENSG00000240682	Q9ULR0
ENSG00000240682	A0ACI8TUM0
ENSG00000240682	A0ACI8TV23
ENSG00000240682	A0ACI8TV41
ENSG00000240682	A0ACI8UGL4
ENSG00000240682	A0ACI8UGL5
ENSG00000240682	A0ACI8UH02
ENSG00000240682	A0ACI8UIN5
ENSG00000240682	A8MVI5
ENSG00000240682	D6RC18
ENSG00000240682	H0YA89
ENSG00000240694	Q9UL42
ENSG00000240972	P14174
ENSG00000240972	A0ACI8RBP2
ENSG00000240972	A0ACI8T2D0
ENSG00000240972	A0ACI8T2D6
ENSG00000241123	P60370
ENSG00000241127	Q9NRH1
ENSG00000241127	A0ACI8R8T9
ENSG00000241127	A0ACI8T4B1
ENSG00000241127	C9IZ57
ENSG00000241233	O75690
ENSG00000241258	O75575
ENSG00000241258	A0ABB0MV56
ENSG00000241258	A0ABB0MV70
ENSG00000241258	A0ACI8QZ08
ENSG00000241258	A0ACI8TWE3
ENSG00000241258	A0ACI8TWE9
ENSG00000241258	H7BY40
ENSG00000241343	P83881
ENSG00000241343	A0ACI8SEH3
ENSG00000241343	A0ACI8TRD9
ENSG00000241343	A0ACI8TRG4
ENSG00000241343	H0Y5B4
ENSG00000241343	H7BY91
ENSG00000241343	J3KQN4
ENSG00000241343	R4GN19
ENSG00000241399	Q8IX05
ENSG00000241399	A0A087WT00
ENSG00000241399	A0ACI8PBL4
ENSG00000241399	A0ACI8PK33
ENSG00000241399	A0ACI8Q7R2
ENSG00000241399	A0ACI8QG39
ENSG00000241399	A0ACI8QSN9
ENSG00000241399	A0ACI8QYC6
ENSG00000241399	A0ACI8RSI5
ENSG00000241399	A0ACI8VJ33
ENSG00000241399	A0ACI8VKF2
ENSG00000241476	Q16385
ENSG00000241484	P85298
ENSG00000241484	A0ACI8PDG9
ENSG00000241484	A0ACI8QIM4
ENSG00000241484	A0ACI8RKF6
ENSG00000241484	A0ACI8TI75
ENSG00000241484	A0ACI8TI86
ENSG00000241484	A0ACI8TI87
ENSG00000241484	A0ACI8TI88
ENSG00000241484	A0ACI8TIG6
ENSG00000241484	A0ACI8UY05
ENSG00000241484	A0ACI8UY90
ENSG00000241484	B1AHC2
ENSG00000241484	B1AHF8
ENSG00000241484	F8W6F4
ENSG00000241484	F8WCV8
ENSG00000241553	P59998
ENSG00000241553	A0ACI8RH40
ENSG00000241553	A0ACI8SF31
ENSG00000241553	A0ACI8THJ2
ENSG00000241553	A0ACI8TIN2
ENSG00000241553	A0ACI8UY77
ENSG00000241553	F8WDD7
ENSG00000241553	F8WDW3
ENSG00000241553	R4GN08
ENSG00000241598	A8MUN0
ENSG00000241644	O95050
ENSG00000241837	P48047
ENSG00000241837	A0A494C0K9
ENSG00000241837	A0ACI8QFZ1
ENSG00000241837	A0ACI8QG08
ENSG00000241837	A0ACI8QJM3
ENSG00000241837	A0ACI8R8E9
ENSG00000241837	A0ACI8REX2
ENSG00000241837	A0ACI8SD61
ENSG00000241837	A0ACI8SY02
ENSG00000241837	A0ACI8SY16
ENSG00000241837	A0ACI8SY18
ENSG00000241837	A0ACI8SY25
ENSG00000241837	A0ACI8SY31
ENSG00000241837	A0ACI8SY32
ENSG00000241837	A0ACI8SY37
ENSG00000241837	A0ACI8SY44
ENSG00000241837	A0ACI8SY93
ENSG00000241837	H7C068
ENSG00000241837	H7C086
ENSG00000241837	H7C239
ENSG00000241837	H7C2P9
ENSG00000241839	Q8TD55
ENSG00000241839	A0ACI8Q696
ENSG00000241839	A0ACI8TAN3
ENSG00000241839	A0ACI8TAP0
ENSG00000241839	A0ACI8TAP7
ENSG00000241839	A0ACI8TAU5
ENSG00000241852	Q8NAV2
ENSG00000241852	A0A087WX44
ENSG00000241852	A0ACI8RZQ9
ENSG00000241852	A0ACI8SF43
ENSG00000241852	A0ACI8UU85
ENSG00000241852	E5RJ64
ENSG00000241852	H0YAZ5
ENSG00000241878	Q9UG56
ENSG00000241878	A0ACI8QY45
ENSG00000241878	A0ACI8RNT9
ENSG00000241878	A0ACI8TJM3
ENSG00000241878	A0ACI8TJM9
ENSG00000241878	A0ACI8TJN9
ENSG00000241878	A0ACI8TKS1
ENSG00000241878	A0ACI8VSG3
ENSG00000241878	B1AKM6
ENSG00000241878	B1AKM8
ENSG00000241878	B1AKM9
ENSG00000241878	B1AKN0
ENSG00000241878	F8WCS6
ENSG00000241878	H0Y7P7
ENSG00000241935	Q86XE5
ENSG00000241935	A0ACI8RWG5
ENSG00000241935	A0ACI8VJT7
ENSG00000241935	H7BY76
ENSG00000242019	A0A8I5QEB2
ENSG00000242028	Q9NX55
ENSG00000242028	J3QT56
ENSG00000242173	Q99819
ENSG00000242173	A0ACI8PQI1
ENSG00000242173	A0ACI8PXJ2
ENSG00000242173	A0ACI8VCF9
ENSG00000242173	A2ID99
ENSG00000242173	C9J3B5
ENSG00000242220	Q8TDR4
ENSG00000242220	A0A669KAW6
ENSG00000242220	A0A669KB91
ENSG00000242220	A0A669KBD0
ENSG00000242220	J3KTL9
ENSG00000242220	V9GY77
ENSG00000242247	Q9NP61
ENSG00000242247	A0ACI8Q9P2
ENSG00000242247	A0ACI8SD10
ENSG00000242247	A0ACI8U1Q9
ENSG00000242247	A0ACI8V2K4
ENSG00000242247	B0QYV8
ENSG00000242247	B0QYV9
ENSG00000242247	H0Y6A0
ENSG00000242252	P02818
ENSG00000242259	Q6P5X5
ENSG00000242259	A0ACI8RHG5
ENSG00000242259	E0CX16
ENSG00000242265	Q86TG7
ENSG00000242265	A0A087WUL4
ENSG00000242265	A0A087WX23
ENSG00000242265	A0A087WXK2
ENSG00000242265	A0A087WYS2
ENSG00000242265	A0A087WZG9
ENSG00000242372	P56537
ENSG00000242372	A0A0B4J1Y7
ENSG00000242372	A0ACI8R1S0
ENSG00000242372	A0ACI8SP36
ENSG00000242372	A0ACI8SP38
ENSG00000242372	A0ACI8SP83
ENSG00000242372	A0ACI8SP95
ENSG00000242372	A0ACI8SP97
ENSG00000242372	A0ACI8SPB6
ENSG00000242372	A0ACI8SPE0
ENSG00000242372	B7ZBH1
ENSG00000242372	F8WD20
ENSG00000242372	F8WDS6
ENSG00000242389	A6NEQ0
ENSG00000242389	F2Z2U1
ENSG00000242389	J3KPK3
ENSG00000242498	Q7Z6K5
ENSG00000242498	A0ACI8VJC8
ENSG00000242498	H0YL03
ENSG00000242498	H0YMP5
ENSG00000242612	Q9NUI1
