source_record_id	primary_id_a	primary_id_b	alt_ids_a	alt_ids_b	taxid_a	taxid_b	interaction_type_mi	detection_method_mi	publication_ids	interaction_type_raw	detection_method_raw	expansion_method	source_database	negative	decision	decision_reason
intact:EBI-13942465|imex:IM-25708-10	uniprotkb:Q14974	uniprotkb:O00505	intact:EBI-286758|uniprotkb:Q14637|uniprotkb:Q96J27|ensembl:ENSP00000290158.3|ensembl:ENSP00000464042.2|uniprotkb:Q53XN2|uniprotkb:B7ZAV6|uniprotkb:D3DTT3|intact:EBI-28976864	intact:EBI-358297|intact:EBI-28976892|uniprotkb:O00191|uniprotkb:O43195|uniprotkb:Q96AA7|uniprotkb:Q5JVM9|intact:EBI-742146|uniprotkb:Q8IYQ9|ensembl:ENSP00000261667.3|intact:EBI-21359997	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	imex:IM-25708|pubmed:10523667	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-13942473|imex:IM-25708-11	uniprotkb:Q14974	uniprotkb:P52294	intact:EBI-286758|uniprotkb:Q14637|uniprotkb:Q96J27|ensembl:ENSP00000290158.3|ensembl:ENSP00000464042.2|uniprotkb:Q53XN2|uniprotkb:B7ZAV6|uniprotkb:D3DTT3|intact:EBI-28976864	intact:EBI-358383|uniprotkb:Q9BQ56|uniprotkb:Q6IBQ9|intact:EBI-1058734|uniprotkb:D3DN93|ensembl:ENSP00000343701.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	imex:IM-25708|pubmed:10523667	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-13942480|imex:IM-25708-12	uniprotkb:Q14974	uniprotkb:O60684	intact:EBI-286758|uniprotkb:Q14637|uniprotkb:Q96J27|ensembl:ENSP00000290158.3|ensembl:ENSP00000464042.2|uniprotkb:Q53XN2|uniprotkb:B7ZAV6|uniprotkb:D3DTT3|intact:EBI-28976864	intact:EBI-359923|uniprotkb:Q5VVU3|uniprotkb:B2RDC7|uniprotkb:D3DPP5|ensembl:ENSP00000362728.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	imex:IM-25708|pubmed:10523667	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-7117119|mint:MINT-24897	uniprotkb:P50591	uniprotkb:O14763	intact:EBI-495373|uniprotkb:A1Y9B3|ensembl:ENSP00000241261.2	intact:EBI-518882|uniprotkb:Q6UXM8|uniprotkb:Q7Z360|uniprotkb:O14720|uniprotkb:O15508|uniprotkb:O15517|uniprotkb:O15531|uniprotkb:Q9BVE0|ensembl:ENSP00000276431.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10542098|mint:MINT-5211930|doi:10.1038/14935	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-1028540|rcsb pdb:1QTY	uniprotkb:P17948	uniprotkb:P15692	intact:EBI-1026718|uniprotkb:B0LPF1|uniprotkb:B3FR89|uniprotkb:B5A923|uniprotkb:O60722|uniprotkb:P16057|uniprotkb:Q12954|uniprotkb:A8KA71|uniprotkb:A3E342|uniprotkb:A3E344|uniprotkb:B2BF46|uniprotkb:B2BF47|uniprotkb:F5H5L6|uniprotkb:B2BF48|ensembl:ENSP00000282397.4	intact:EBI-1026643|uniprotkb:O60720|uniprotkb:O75875|uniprotkb:Q074Z4|uniprotkb:Q16889|uniprotkb:Q5UB46|uniprotkb:Q6P0P5|uniprotkb:Q96KJ0|uniprotkb:Q96L82|uniprotkb:Q96NW5|uniprotkb:Q9H1W8|uniprotkb:Q9H1W9|uniprotkb:Q9UH58|uniprotkb:Q9UL23|uniprotkb:B5BU86|uniprotkb:H0Y2S8|uniprotkb:H0Y407|uniprotkb:H0Y414|uniprotkb:H0Y462|uniprotkb:H0Y8N2|uniprotkb:H3BLW7|ensembl:ENSP00000500082.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10543948	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1028559|rcsb pdb:1D0G	uniprotkb:O14763	uniprotkb:P50591	intact:EBI-518882|uniprotkb:Q6UXM8|uniprotkb:Q7Z360|uniprotkb:O14720|uniprotkb:O15508|uniprotkb:O15517|uniprotkb:O15531|uniprotkb:Q9BVE0|ensembl:ENSP00000276431.4	intact:EBI-495373|uniprotkb:A1Y9B3|ensembl:ENSP00000241261.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10549288	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1028619|rcsb pdb:1C4Z	uniprotkb:Q05086	uniprotkb:P68036	intact:EBI-954357|uniprotkb:P78355|uniprotkb:Q93066|uniprotkb:Q9UEP4|uniprotkb:Q9UEP5|uniprotkb:Q9UEP6|uniprotkb:Q9UEP7|uniprotkb:Q9UEP8|uniprotkb:Q9UEP9|uniprotkb:A8K8Z9|ensembl:ENSP00000497594.1	intact:EBI-711173|uniprotkb:P51966|uniprotkb:P70653|uniprotkb:Q9HAV1|uniprotkb:B2R4A7|uniprotkb:B4DDG1|uniprotkb:B4DSZ4|uniprotkb:E7EWS7|intact:EBI-21353523|ensembl:ENSP00000344259.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10558980	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-7162351|mint:MINT-59435	uniprotkb:O60880	uniprotkb:Q13291	intact:EBI-6983382|uniprotkb:O95386|uniprotkb:Q6FGS6|uniprotkb:O95385|intact:MINT-113697|uniprotkb:A8MSW0|uniprotkb:O95384|uniprotkb:O95383|uniprotkb:Q9UNR0|ensembl:ENSP00000360181.5|ensembl:ENSP00000513571.1|ensembl:ENSP00000513572.1|ensembl:ENSP00000513574.1	intact:EBI-4315002|uniprotkb:Q5W172|uniprotkb:Q9HBE8|uniprotkb:W0HKK7|ensembl:ENSP00000306190.6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	pubmed:10607564|mint:MINT-5212067	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-25772548|imex:IM-28254-1|wwpdb:1DEV	uniprotkb:O95405	uniprotkb:Q15796	intact:EBI-296817|uniprotkb:Q9UNE1|uniprotkb:Q9Y5R7|uniprotkb:Q5T0F6|uniprotkb:Q5T0F7|ensembl:ENSP00000287727.3|ensembl:ENSP00000360647.1	intact:EBI-1040141|ensembl:ENSP00000262160.6|ensembl:ENSP00000384449.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	imex:IM-28254|pubmed:10615055	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-1028822|rcsb pdb:1DJS	uniprotkb:P21802	uniprotkb:P05230	intact:EBI-1028658|uniprotkb:P18443|uniprotkb:Q01742|uniprotkb:Q12922|uniprotkb:Q14300|uniprotkb:Q14301|uniprotkb:Q14302|uniprotkb:Q14303|uniprotkb:Q14304|uniprotkb:Q14305|uniprotkb:Q14672|uniprotkb:Q14718|uniprotkb:Q14719|uniprotkb:Q86YI4|uniprotkb:Q96KL9|uniprotkb:Q96KM0|uniprotkb:Q96KM1|uniprotkb:Q96KM2|uniprotkb:Q9NZU2|uniprotkb:Q9NZU3|uniprotkb:Q9UD01|uniprotkb:Q9UD02|uniprotkb:Q9UIH3|uniprotkb:Q9UIH4|uniprotkb:Q9UIH5|uniprotkb:Q9UIH6|uniprotkb:Q9UIH7|uniprotkb:Q9UIH8|uniprotkb:Q9UM87|uniprotkb:Q9UMC6|uniprotkb:Q9UNS7|uniprotkb:Q9UQH7|uniprotkb:Q9UQH8|uniprotkb:Q9UQH9|uniprotkb:Q9UQI0|uniprotkb:Q1KHY5|uniprotkb:B4DFC2|uniprotkb:E7EVR6|uniprotkb:E9PCR0|uniprotkb:Q8IXC7|ensembl:ENSP00000351276.6	intact:EBI-698068|uniprotkb:P07502|uniprotkb:Q16588|uniprotkb:B2R5T0|uniprotkb:D3DQF2|ensembl:ENSP00000338548.2|ensembl:ENSP00000352329.6|ensembl:ENSP00000367285.1|ensembl:ENSP00000396195.2|ensembl:ENSP00000404742.2|ensembl:ENSP00000479024.1|ensembl:ENSP00000480791.1|ensembl:ENSP00000480980.1|ensembl:ENSP00000481868.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10618369|mint:MINT-5212095	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-1028839|rcsb pdb:1CXZ	uniprotkb:P61586	uniprotkb:Q16512	intact:EBI-446668|uniprotkb:P06749|uniprotkb:Q5U024|uniprotkb:Q9UEJ4|uniprotkb:Q53HM4|uniprotkb:Q9UDJ0|ensembl:ENSP00000400175.1|ensembl:ENSP00000408402.3|ensembl:ENSP00000503282.1|ensembl:ENSP00000504180.1	intact:EBI-602382|intact:EBI-1384186|intact:EBI-748186|uniprotkb:A8K7W5|uniprotkb:B2R9R4|uniprotkb:B3KVN3|uniprotkb:Q504U4|uniprotkb:Q8IUV5|uniprotkb:Q9UD44|uniprotkb:Q15143|ensembl:ENSP00000242783.7	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10619026|mint:MINT-5212101	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-25596135|imex:IM-27975-5	uniprotkb:P23560	uniprotkb:P34130	intact:EBI-1026003|uniprotkb:Q9BYY7|uniprotkb:Q9UC24|uniprotkb:A7LA85|uniprotkb:A7LA92|uniprotkb:Q598Q1|uniprotkb:Q6DN19|uniprotkb:Q6YNR2|uniprotkb:Q6YNR3|uniprotkb:D3DQZ2|ensembl:ENSP00000349084.4|ensembl:ENSP00000379302.3|ensembl:ENSP00000379305.3|ensembl:ENSP00000379307.3|ensembl:ENSP00000389345.2|ensembl:ENSP00000400502.1|ensembl:ENSP00000432035.1|ensembl:ENSP00000432376.1|ensembl:ENSP00000432727.1|ensembl:ENSP00000435564.1|ensembl:ENSP00000435805.1|ensembl:ENSP00000437138.1	intact:EBI-3907456|uniprotkb:Q6FH56|ensembl:ENSP00000469455.1|ensembl:ENSP00000471508.2|ensembl:ENSP00000512384.1|ensembl:ENSP00000512385.1|ensembl:ENSP00000512386.1|ensembl:ENSP00000512387.1|ensembl:ENSP00000512388.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	imex:IM-27975|pubmed:10631974	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1028976|rcsb pdb:1KFU	uniprotkb:P04632	uniprotkb:P17655	intact:EBI-711828|uniprotkb:Q8WTX3|uniprotkb:Q96EW0|uniprotkb:A8K0P1|ensembl:ENSP00000246533.2|ensembl:ENSP00000464849.1	intact:EBI-1028956|uniprotkb:Q16738|uniprotkb:Q6PJT3|uniprotkb:Q8WU26|uniprotkb:Q9HBB1|uniprotkb:A6NDG7|uniprotkb:B7ZA96|uniprotkb:E7ES58|ensembl:ENSP00000295006.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10639123|mint:MINT-5212154	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-1028987|rcsb pdb:1KFX	uniprotkb:P04632	uniprotkb:P17655	intact:EBI-711828|uniprotkb:Q8WTX3|uniprotkb:Q96EW0|uniprotkb:A8K0P1|ensembl:ENSP00000246533.2|ensembl:ENSP00000464849.1	intact:EBI-1028956|uniprotkb:Q16738|uniprotkb:Q6PJT3|uniprotkb:Q8WU26|uniprotkb:Q9HBB1|uniprotkb:A6NDG7|uniprotkb:B7ZA96|uniprotkb:E7ES58|ensembl:ENSP00000295006.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10639123|mint:MINT-5212154	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-7187112|mint:MINT-16596	uniprotkb:P15153	uniprotkb:P52566	intact:EBI-489652|uniprotkb:Q9UDJ4|ensembl:ENSP00000249071.6	intact:EBI-2806617|uniprotkb:B5BU79|ensembl:ENSP00000228945.4|ensembl:ENSP00000440560.1|ensembl:ENSP00000444860.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10655614|mint:MINT-5212208	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-7187187|mint:MINT-24949	uniprotkb:P15153	uniprotkb:P52566	intact:EBI-489652|uniprotkb:Q9UDJ4|ensembl:ENSP00000249071.6	intact:EBI-2806617|uniprotkb:B5BU79|ensembl:ENSP00000228945.4|ensembl:ENSP00000440560.1|ensembl:ENSP00000444860.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10655614|mint:MINT-5212208	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-7205957|mint:MINT-24895	uniprotkb:P19793	uniprotkb:P10276	intact:EBI-78598|uniprotkb:Q2V504|uniprotkb:Q2NL52|ensembl:ENSP00000419692.1|uniprotkb:B3KY83	intact:EBI-413374|uniprotkb:P78456|uniprotkb:Q13440|uniprotkb:Q13441|uniprotkb:Q96S41|uniprotkb:Q9NQS0|uniprotkb:B8Y636|ensembl:ENSP00000254066.5|ensembl:ENSP00000377649.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10698945|mint:MINT-5212283	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-15489576|imex:IM-23864-1|dip:DIP-11012E	uniprotkb:P12694-1	uniprotkb:P21953-1	intact:EBI-15489562|ensembl:ENSP00000269980.2	intact:EBI-15489569|ensembl:ENSP00000318351.5|ensembl:ENSP00000348880.5	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	"pubmed:10745006|doi:""10.1016/s0969-2126(00)00105-2""|imex:IM-23864"	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-25613197|imex:IM-27993-1	uniprotkb:O15169	uniprotkb:P25054	intact:EBI-710484|uniprotkb:Q4TT26|uniprotkb:Q4TT27|uniprotkb:Q86YA7|uniprotkb:Q8WVW6|uniprotkb:Q96S28|ensembl:ENSP00000262320.3	intact:EBI-727707|uniprotkb:Q15162|uniprotkb:Q15163|uniprotkb:Q93042|uniprotkb:D3DT03|ensembl:ENSP00000257430.4|ensembl:ENSP00000423828.3|ensembl:ENSP00000426541.2|ensembl:ENSP00000427089.2|uniprotkb:B7Z2B6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10811618|imex:IM-27993	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-3647287|wwpdb:1EV2|imex:IM-17286-2	uniprotkb:P21802	uniprotkb:P09038	intact:EBI-1028658|uniprotkb:P18443|uniprotkb:Q01742|uniprotkb:Q12922|uniprotkb:Q14300|uniprotkb:Q14301|uniprotkb:Q14302|uniprotkb:Q14303|uniprotkb:Q14304|uniprotkb:Q14305|uniprotkb:Q14672|uniprotkb:Q14718|uniprotkb:Q14719|uniprotkb:Q86YI4|uniprotkb:Q96KL9|uniprotkb:Q96KM0|uniprotkb:Q96KM1|uniprotkb:Q96KM2|uniprotkb:Q9NZU2|uniprotkb:Q9NZU3|uniprotkb:Q9UD01|uniprotkb:Q9UD02|uniprotkb:Q9UIH3|uniprotkb:Q9UIH4|uniprotkb:Q9UIH5|uniprotkb:Q9UIH6|uniprotkb:Q9UIH7|uniprotkb:Q9UIH8|uniprotkb:Q9UM87|uniprotkb:Q9UMC6|uniprotkb:Q9UNS7|uniprotkb:Q9UQH7|uniprotkb:Q9UQH8|uniprotkb:Q9UQH9|uniprotkb:Q9UQI0|uniprotkb:Q1KHY5|uniprotkb:B4DFC2|uniprotkb:E7EVR6|uniprotkb:E9PCR0|uniprotkb:Q8IXC7|ensembl:ENSP00000351276.6	intact:EBI-977447|uniprotkb:A4LBB8|uniprotkb:O00527|uniprotkb:P78443|uniprotkb:Q16443|uniprotkb:Q5PY50|uniprotkb:Q7KZ11|uniprotkb:Q7KZ72|uniprotkb:Q9UC54|uniprotkb:Q9UCS5|uniprotkb:Q9UCS6|ensembl:ENSP00000264498.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10830168|imex:IM-17286	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0486""(UniProt)"	false	candidate	auto_direct_candidate
intact:EBI-3647243|wwpdb:1EVT|imex:IM-17286-1	uniprotkb:P11362	uniprotkb:P05230	intact:EBI-1028277|uniprotkb:P17049|uniprotkb:Q02063|uniprotkb:Q02065|uniprotkb:Q14306|uniprotkb:Q14307|uniprotkb:Q8N685|uniprotkb:C1KBH8|uniprotkb:Q9UDF0|uniprotkb:Q9UDF1|uniprotkb:Q9UDF2|uniprotkb:Q59H40|uniprotkb:Q5BJG2|uniprotkb:A8K6T9|uniprotkb:A8K8V5|uniprotkb:Q53H63|uniprotkb:Q9UD50|intact:EBI-1058611|ensembl:ENSP00000400162.2	intact:EBI-698068|uniprotkb:P07502|uniprotkb:Q16588|uniprotkb:B2R5T0|uniprotkb:D3DQF2|ensembl:ENSP00000338548.2|ensembl:ENSP00000352329.6|ensembl:ENSP00000367285.1|ensembl:ENSP00000396195.2|ensembl:ENSP00000404742.2|ensembl:ENSP00000479024.1|ensembl:ENSP00000480791.1|ensembl:ENSP00000480980.1|ensembl:ENSP00000481868.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10830168|imex:IM-17286	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0486""(UniProt)"	false	candidate	auto_direct_candidate
intact:EBI-7300388|mint:MINT-24898	uniprotkb:P06396	uniprotkb:P68133	intact:EBI-351506|uniprotkb:Q8WVV7|uniprotkb:Q5T0I2|uniprotkb:A8MUD1|uniprotkb:B7Z373|uniprotkb:A2A418|uniprotkb:A8MYN7|ensembl:ENSP00000362924.4|uniprotkb:B7Z5V1|uniprotkb:F5H1A8	intact:EBI-367510|uniprotkb:P02568|uniprotkb:P99020|uniprotkb:Q5T8M9|ensembl:ENSP00000355645.3	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10854330|mint:MINT-5212669	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-15489763|imex:IM-23532-1|dip:DIP-10071E	uniprotkb:P12643	uniprotkb:P36894	intact:EBI-1029262|ensembl:ENSP00000368104.3	intact:EBI-1029237|uniprotkb:Q8NEN8|uniprotkb:A8K6U9|ensembl:ENSP00000361107.2|ensembl:ENSP00000483569.2|ensembl:ENSP00000489707.1|ensembl:ENSP00000490273.1|ensembl:ENSP00000492290.1|ensembl:ENSP00000518974.1|ensembl:ENSP00000518977.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10881198|doi:10.1038/75903|imex:IM-23532	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0465""(DIP)"	false	candidate	auto_direct_candidate
intact:EBI-1029532|rcsb pdb:1F3V	uniprotkb:Q12933	uniprotkb:Q15628	intact:EBI-355744|uniprotkb:Q96NT2|uniprotkb:A8K107|uniprotkb:B4DPJ7|uniprotkb:Q7Z337|intact:EBI-1046651|ensembl:ENSP00000247668.2	intact:EBI-359215|uniprotkb:Q52NZ1|uniprotkb:B2RDS3|uniprotkb:B3KQZ9|ensembl:ENSP00000341268.4	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10892748|mint:MINT-5212768	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-1029655|rcsb pdb:1F45	uniprotkb:P29460	uniprotkb:P29459	intact:EBI-1029614|ensembl:ENSP00000231228.2	intact:EBI-1029636|uniprotkb:Q96QZ1|ensembl:ENSP00000514529.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10899108	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1029796|rcsb pdb:1C7B	uniprotkb:P69905	uniprotkb:P68871	intact:EBI-714680|ensembl:ENSP00000251595.6|ensembl:ENSP00000322421.5|uniprotkb:P01922|uniprotkb:Q3MIF5|uniprotkb:Q96KF1|uniprotkb:Q9NYR7|uniprotkb:Q1HDT5|uniprotkb:Q53F97|uniprotkb:Q9UCM0	intact:EBI-715554|uniprotkb:P02023|uniprotkb:Q13852|uniprotkb:Q14481|uniprotkb:Q14510|uniprotkb:Q45KT0|uniprotkb:Q6FI08|uniprotkb:Q8IZI1|uniprotkb:Q9BX96|uniprotkb:Q9UCP8|uniprotkb:Q9UCP9|uniprotkb:A4GX73|uniprotkb:B2ZUE0|uniprotkb:Q549N7|uniprotkb:Q6R7N2|uniprotkb:Q9UCD6|ensembl:ENSP00000333994.3|ensembl:ENSP00000494175.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10930828	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1029806|rcsb pdb:1C7C	uniprotkb:P69905	uniprotkb:P68871	intact:EBI-714680|ensembl:ENSP00000251595.6|ensembl:ENSP00000322421.5|uniprotkb:P01922|uniprotkb:Q3MIF5|uniprotkb:Q96KF1|uniprotkb:Q9NYR7|uniprotkb:Q1HDT5|uniprotkb:Q53F97|uniprotkb:Q9UCM0	intact:EBI-715554|uniprotkb:P02023|uniprotkb:Q13852|uniprotkb:Q14481|uniprotkb:Q14510|uniprotkb:Q45KT0|uniprotkb:Q6FI08|uniprotkb:Q8IZI1|uniprotkb:Q9BX96|uniprotkb:Q9UCP8|uniprotkb:Q9UCP9|uniprotkb:A4GX73|uniprotkb:B2ZUE0|uniprotkb:Q549N7|uniprotkb:Q6R7N2|uniprotkb:Q9UCD6|ensembl:ENSP00000333994.3|ensembl:ENSP00000494175.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10930828	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-1029816|rcsb pdb:1C7D	uniprotkb:P69905	uniprotkb:P68871	intact:EBI-714680|ensembl:ENSP00000251595.6|ensembl:ENSP00000322421.5|uniprotkb:P01922|uniprotkb:Q3MIF5|uniprotkb:Q96KF1|uniprotkb:Q9NYR7|uniprotkb:Q1HDT5|uniprotkb:Q53F97|uniprotkb:Q9UCM0	intact:EBI-715554|uniprotkb:P02023|uniprotkb:Q13852|uniprotkb:Q14481|uniprotkb:Q14510|uniprotkb:Q45KT0|uniprotkb:Q6FI08|uniprotkb:Q8IZI1|uniprotkb:Q9BX96|uniprotkb:Q9UCP8|uniprotkb:Q9UCP9|uniprotkb:A4GX73|uniprotkb:B2ZUE0|uniprotkb:Q549N7|uniprotkb:Q6R7N2|uniprotkb:Q9UCD6|ensembl:ENSP00000333994.3|ensembl:ENSP00000494175.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0114	pubmed:10930828	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0114""(x-ray crystallography)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
