source_database	source_version	evidence_role	source_record_id	raw_identifier_a	raw_identifier_b	endpoint_a_status	endpoint_b_status	reason
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000078902:ENSG00000227151	ENSG00000078902	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000078902:ENSG00000229665	ENSG00000078902	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000078902:ENSG00000234278	ENSG00000078902	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000079134:ENSG00000276234	ENSG00000079134	ENSG00000276234	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000080189:ENSG00000251655	ENSG00000080189	ENSG00000251655	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000082781:ENSG00000264343	ENSG00000082781	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000083535:ENSG00000215271	ENSG00000083535	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000083838:ENSG00000264343	ENSG00000083838	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000083844:ENSG00000212724	ENSG00000083844	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000083844:ENSG00000213417	ENSG00000083844	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000084207:ENSG00000264343	ENSG00000084207	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000084734:ENSG00000106633	ENSG00000084734	ENSG00000106633	multiple_or_cross_species_targets_without_unique_human_mapping	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000084764:ENSG00000173678	ENSG00000084764	ENSG00000173678	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000084764:ENSG00000205238	ENSG00000084764	ENSG00000205238	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000086159:ENSG00000231887	ENSG00000086159	ENSG00000231887	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000086159:ENSG00000251655	ENSG00000086159	ENSG00000251655	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000087111:ENSG00000212724	ENSG00000087111	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000087111:ENSG00000213417	ENSG00000087111	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000087111:ENSG00000264343	ENSG00000087111	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000087338:ENSG00000215269	ENSG00000087338	ENSG00000215269	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000087338:ENSG00000236362	ENSG00000087338	ENSG00000236362	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000088727:ENSG00000185614	ENSG00000088727	ENSG00000185614	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000088986:ENSG00000181013	ENSG00000088986	ENSG00000181013	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000089041:ENSG00000264343	ENSG00000089041	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000089775:ENSG00000215271	ENSG00000089775	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000204918	ENSG00000090061	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000204919	ENSG00000090061	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000215271	ENSG00000090061	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000227151	ENSG00000090061	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000229665	ENSG00000090061	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090061:ENSG00000234278	ENSG00000090061	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000204918	ENSG00000090238	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000204919	ENSG00000090238	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000222047	ENSG00000090238	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000227151	ENSG00000090238	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000229665	ENSG00000090238	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000234278	ENSG00000090238	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000256671	ENSG00000090238	ENSG00000256671	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090238:ENSG00000256977	ENSG00000090238	ENSG00000256977	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090487:ENSG00000158483	ENSG00000090487	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090487:ENSG00000276076	ENSG00000090487	ENSG00000276076	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090539:ENSG00000264343	ENSG00000090539	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000090661:ENSG00000273590	ENSG00000090661	ENSG00000273590	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000091073:ENSG00000182257	ENSG00000091073	ENSG00000182257	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000091073:ENSG00000222047	ENSG00000091073	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000091073:ENSG00000254827	ENSG00000091073	ENSG00000254827	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000092068:ENSG00000105501	ENSG00000092068	ENSG00000105501	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000095951:ENSG00000204918	ENSG00000095951	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000095951:ENSG00000204919	ENSG00000095951	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000095951:ENSG00000227151	ENSG00000095951	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000095951:ENSG00000229665	ENSG00000095951	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000095951:ENSG00000234278	ENSG00000095951	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000096093:ENSG00000174370	ENSG00000096093	ENSG00000174370	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000097046:ENSG00000215271	ENSG00000097046	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000097046:ENSG00000228927	ENSG00000097046	ENSG00000228927	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000097046:ENSG00000236424	ENSG00000097046	ENSG00000236424	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000099139:ENSG00000158483	ENSG00000099139	ENSG00000158483	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000099139:ENSG00000264343	ENSG00000099139	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000099256:ENSG00000275993	ENSG00000099256	ENSG00000275993	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000099624:ENSG00000264343	ENSG00000099624	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000099940:ENSG00000283374	ENSG00000099940	ENSG00000283374	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100030:ENSG00000215271	ENSG00000100030	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100105:ENSG00000204918	ENSG00000100105	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100105:ENSG00000204919	ENSG00000100105	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100105:ENSG00000227151	ENSG00000100105	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100105:ENSG00000229665	ENSG00000100105	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100105:ENSG00000234278	ENSG00000100105	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100146:ENSG00000222047	ENSG00000100146	ENSG00000222047	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100151:ENSG00000152133	ENSG00000100151	ENSG00000152133	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100151:ENSG00000161981	ENSG00000100151	ENSG00000161981	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100218:ENSG00000130363	ENSG00000100218	ENSG00000130363	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100221:ENSG00000212724	ENSG00000100221	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100221:ENSG00000213417	ENSG00000100221	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100221:ENSG00000264343	ENSG00000100221	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100227:ENSG00000215271	ENSG00000100227	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100276:ENSG00000215271	ENSG00000100276	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100280:ENSG00000275895	ENSG00000100280	ENSG00000275895	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100290:ENSG00000137700	ENSG00000100290	ENSG00000137700	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100335:ENSG00000188100	ENSG00000100335	ENSG00000188100	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100335:ENSG00000189090	ENSG00000100335	ENSG00000189090	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100335:ENSG00000276430	ENSG00000100335	ENSG00000276430	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100351:ENSG00000161847	ENSG00000100351	ENSG00000161847	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100422:ENSG00000264343	ENSG00000100422	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100461:ENSG00000204918	ENSG00000100461	ENSG00000204918	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100461:ENSG00000204919	ENSG00000100461	ENSG00000204919	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100461:ENSG00000227151	ENSG00000100461	ENSG00000227151	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100461:ENSG00000229665	ENSG00000100461	ENSG00000229665	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100461:ENSG00000234278	ENSG00000100461	ENSG00000234278	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100462:ENSG00000106123	ENSG00000100462	ENSG00000106123	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100721:ENSG00000118412	ENSG00000100721	ENSG00000118412	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100804:ENSG00000215269	ENSG00000100804	ENSG00000215269	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100804:ENSG00000236362	ENSG00000100804	ENSG00000236362	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100811:ENSG00000212724	ENSG00000100811	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100811:ENSG00000213417	ENSG00000100811	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100865:ENSG00000283374	ENSG00000100865	ENSG00000283374	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000100934:ENSG00000215271	ENSG00000100934	ENSG00000215271	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101144:ENSG00000264343	ENSG00000101144	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101160:ENSG00000212724	ENSG00000101160	ENSG00000212724	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101160:ENSG00000213417	ENSG00000101160	ENSG00000213417	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101160:ENSG00000264343	ENSG00000101160	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101189:ENSG00000264343	ENSG00000101189	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101255:ENSG00000106123	ENSG00000101255	ENSG00000106123	accepted	multiple_or_cross_species_targets_without_unique_human_mapping	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101307:ENSG00000130208	ENSG00000101307	ENSG00000130208	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101307:ENSG00000198183	ENSG00000101307	ENSG00000198183	multiple_reviewed_human_targets	accepted	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101336:ENSG00000264343	ENSG00000101336	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101367:ENSG00000173678	ENSG00000101367	ENSG00000173678	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101367:ENSG00000205238	ENSG00000101367	ENSG00000205238	accepted	multiple_reviewed_human_targets	unresolved_endpoint
HuRI	portal_2020-03-09	positive_evidence	HuRI:ENSG00000101435:ENSG00000264343	ENSG00000101435	ENSG00000264343	accepted	multiple_reviewed_human_targets	unresolved_endpoint
